UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating
0259-GBZSH,1,1,0,2,0,1,1,85.65,1,18,4,2.3
6122-EFVKN,1,1,0,24,1,5,0,35.75,0,29,4,3.4
2805-EDJPQ,0,1,1,56,0,5,2,99.75,0,6,1,2.4
6862-CQUMB,1,1,0,37,0,1,1,96.1,0,8,2,1.1
7156-MXBJE,0,1,0,43,1,5,2,85.1,0,10,1,1.4
6158-HDPXZ,1,1,0,1,1,2,1,25.35,0,29,2,2.2
9601-BRXPO,0,1,1,25,0,4,1,104.95,1,26,0,3.6
2863-IMQDR,0,1,0,61,1,5,0,89.65,0,18,3,1.4
5686-CMAWK,1,1,0,17,0,4,2,86.75,0,7,3,3.2
5651-CRHKQ,0,1,1,41,0,5,2,86.2,0,23,2,1.5
6905-NIQIN,1,1,0,1,1,3,1,50.65,1,24,1,1.8
8204-YJCLA,1,0,1,72,1,5,0,64.8,0,12,4,1.7
5167-ZFFMM,1,1,0,1,0,2,1,90.85,1,25,2,1.3
6583-SZVGP,1,1,0,48,0,1,0,108.1,0,15,2,3.7
4895-TMWIR,1,0,1,11,2,0,1,19.95,1,28,4,2.9
0533-BNWKF,0,0,1,55,0,1,1,85.45,1,16,2,4.3
1708-PBBOA,0,1,0,42,1,4,2,54.75,0,9,0,1.4
8782-LKFPK,1,1,0,44,0,2,1,90.4,0,22,4,1.6
5522-JBWMO,1,1,0,1,1,1,1,44.0,0,8,0,2.2
3597-MVHJT,0,1,0,27,0,3,1,95.6,0,9,3,4.1
9774-NRNAU,1,0,1,27,1,4,1,84.8,0,7,4,2.2
0224-RLWWD,0,0,0,2,1,3,1,44.3,0,23,4,2.6
9967-ATRFS,0,1,0,19,2,0,1,19.9,0,20,1,2.2
3951-NJCVI,0,0,1,42,0,2,1,95.05,0,25,1,1.3
2977-CEBSX,0,1,0,66,1,5,0,90.05,0,14,4,4.8
0177-PXBAT,1,0,1,33,0,5,1,109.9,0,8,3,3.2
6599-CEBNN,0,1,0,34,0,3,1,73.95,1,29,2,4.2
2519-ERQOJ,1,0,0,33,1,5,1,54.6,0,3,1,3.6
5876-QMYLD,0,1,1,23,2,0,2,20.05,0,6,3,3.1
2277-AXSDC,0,1,0,32,2,0,2,19.75,0,21,3,1.4
9442-JTWDL,0,1,0,11,2,0,2,20.05,0,14,1,3.6
0979-PHULV,1,1,1,69,0,2,1,99.45,1,17,2,1.6
3067-SVMTC,0,1,1,68,1,4,2,55.9,0,5,1,2.7
5495-GPSRW,1,1,0,20,2,0,0,19.7,0,25,3,3.5
7606-BPHHN,1,1,0,72,2,0,0,19.8,0,29,0,4.1
4742-DRORA,1,1,1,60,0,2,2,95.4,0,30,1,3.7
0111-KLBQG,1,0,1,32,0,1,1,93.95,0,28,3,3.7
4800-VHZKI,0,1,0,1,2,0,1,19.9,1,22,1,1.6
7989-CHGTL,1,1,0,1,2,0,1,19.6,1,30,3,2.4
0334-GDDSO,1,0,0,3,0,3,1,81.35,1,10,2,1.2
4163-NCJAK,0,1,1,46,2,0,2,24.45,0,13,3,3.9
5233-AOZUF,0,1,1,29,0,1,1,74.95,0,18,4,4.8
5973-EJGDP,1,1,0,51,0,4,1,87.35,0,11,0,2.1
1996-DBMUS,0,0,1,48,0,3,1,70.65,0,5,3,1.4
7916-VCCPB,0,1,1,16,0,2,1,73.25,0,7,1,2.9
4686-GEFRM,1,1,1,70,0,4,0,98.7,0,22,1,4.4
5249-QYHEX,0,1,1,40,2,0,0,24.8,0,16,3,3.2
0578-SKVMF,0,1,1,22,0,1,1,83.3,1,30,4,1.2
5564-NEMQO,0,0,0,1,0,1,1,75.3,1,28,3,4.9
2233-FAGXV,0,1,1,5,2,0,1,24.3,0,17,2,4.3
5605-IYGFG,0,1,0,7,0,3,1,69.85,0,8,4,1.5
7663-ZTEGJ,1,1,0,29,0,5,2,100.55,0,29,3,4.7
3935-TBRZZ,1,1,1,44,2,0,2,25.7,0,28,0,2.8
8111-BKVDS,0,1,0,10,1,2,1,40.7,0,6,4,2.5
2055-SIFSS,0,0,1,55,1,1,1,51.65,0,10,3,2.8
2806-MLNTI,1,0,1,52,0,3,2,105.1,0,21,0,4.3
8734-DKSTZ,0,1,1,10,0,1,1,85.95,0,29,3,3.6
4360-PNRQB,1,1,0,18,0,2,1,75.6,0,7,2,1.2
6152-ONASV,0,1,1,68,1,5,2,58.25,0,15,1,4.8
9063-ZGTUY,0,1,1,61,2,0,1,19.4,1,18,3,1.6
7781-HVGMK,0,1,1,72,1,5,0,65.2,0,3,4,4.0
2181-UAESM,1,1,0,2,1,2,1,53.45,0,15,3,3.5
2957-LOLHO,1,1,0,12,1,3,1,45.4,1,24,3,1.8
6048-NJXHX,1,1,1,41,2,0,0,19.75,0,13,3,1.7
2320-SLKMB,0,1,0,26,1,5,1,44.45,0,23,3,4.5
4980-URKXC,1,1,1,36,2,0,2,20.85,0,10,4,2.7
4376-KFVRS,1,1,1,72,0,5,0,114.05,0,27,4,3.6
5886-VLQVU,1,1,1,35,0,4,1,89.85,0,10,3,3.0
3577-AMVUX,1,1,0,1,1,4,1,55.05,0,26,1,3.9
0771-WLCLA,0,1,1,16,0,4,1,112.95,0,30,3,2.9
5628-RKIFK,0,0,0,49,0,1,1,101.55,0,16,4,2.1
0206-TBWLC,0,1,1,54,0,4,2,114.65,0,15,2,2.5
2937-FTHUR,0,1,0,18,1,1,1,64.8,0,5,3,4.4
1910-FMXJM,0,1,1,36,0,2,1,80.4,0,6,3,2.9
7752-XUSCI,0,1,0,60,0,3,1,105.9,1,29,3,1.9
4110-PFEUZ,0,1,0,1,0,2,1,69.55,1,22,3,4.7
0732-OCQOC,0,1,1,52,2,0,0,25.05,0,17,0,4.2
5168-MSWXT,1,1,1,8,0,3,1,94.75,0,17,3,1.2
1090-ESELR,1,1,1,72,0,5,0,105.5,0,29,4,5.0
8592-PLTMQ,0,1,0,64,2,0,2,24.7,0,23,4,3.8
5760-WRAHC,0,0,0,22,1,5,1,69.75,0,15,0,1.6
8847-GEOOQ,1,1,1,60,1,5,1,60.2,0,11,3,1.9
0256-LTHVJ,0,1,1,28,0,3,1,81.05,1,30,1,3.8
4785-FCIFB,0,1,1,61,2,0,0,24.4,0,27,3,4.1
8313-NDOIA,0,1,0,24,0,1,1,104.15,0,12,4,2.0
5149-CUZUJ,1,1,1,28,0,5,2,92.9,0,14,2,2.0
0942-KOWSM,0,1,1,30,1,5,0,80.8,0,16,2,2.2
4237-CLSMM,1,1,1,2,2,0,1,20.0,0,3,1,3.4
1452-VOQCH,1,1,0,1,0,2,1,75.1,0,16,3,1.7
4719-UMSIY,1,1,0,6,2,0,1,19.65,0,16,0,1.4
6614-VBEGU,0,1,1,24,1,2,1,69.45,0,10,3,3.7
0880-TKATG,1,1,1,4,0,2,1,101.15,1,18,1,4.1
3811-VBYBZ,1,1,0,7,0,1,1,99.8,1,16,1,3.0
1480-BKXGA,1,0,1,72,0,5,0,116.05,0,3,1,2.5
2996-XAUVF,1,1,0,70,1,4,0,40.05,0,18,2,2.7
9076-AXYIK,1,0,1,64,0,5,0,102.1,0,20,3,2.6
5968-XQIVE,1,1,1,72,0,2,2,89.7,0,9,3,4.8
8896-RAZCR,0,1,0,44,2,0,0,19.9,0,17,0,4.1
4640-UHDOS,0,1,1,13,1,1,1,55.95,1,26,1,1.8
4933-IKULF,0,0,0,17,2,0,2,20.65,0,19,1,2.5
3583-EKAPL,1,1,0,1,1,2,1,55.0,1,21,4,3.2
1304-BCCFO,1,1,1,9,1,2,1,70.05,0,25,4,3.5
4104-PVRPS,1,1,1,24,1,5,1,53.6,0,15,2,2.9
9399-APLBT,0,1,1,1,0,2,1,74.7,1,11,3,4.2
2359-KMGLI,1,1,0,24,0,2,1,80.25,1,26,0,4.1
3780-DDGSE,1,0,1,35,1,4,1,76.05,0,26,0,3.0
4431-EDMIQ,0,1,1,7,1,5,1,75.7,0,17,1,4.4
0306-JAELE,1,1,0,5,0,4,1,96.1,1,27,0,4.0
6227-HWPWX,0,1,0,15,0,2,1,69.0,1,28,1,4.1
0486-LGCCH,1,1,1,11,2,0,0,19.65,0,5,3,4.8
0447-BEMNG,0,1,1,48,1,3,1,45.3,1,26,0,2.1
4612-SSVHJ,0,0,0,20,0,3,1,81.45,0,3,1,2.1
5168-MQQCA,0,1,1,72,0,5,2,108.5,0,18,3,4.6
5949-XIKAE,0,1,1,8,0,3,1,83.55,1,10,3,4.1
7971-HLVXI,1,1,1,72,0,3,0,84.5,0,25,1,4.7
9094-AZPHK,0,1,0,15,0,3,1,100.15,0,15,1,1.3
3649-JPUGY,1,1,0,72,1,5,0,88.6,0,10,2,3.5
4472-LVYGI,0,1,1,0,1,4,0,52.55,0,19,3,1.6
8372-JUXUI,1,1,0,1,0,1,1,74.35,1,24,1,3.0
3552-CTCYF,1,1,1,63,0,3,0,104.8,0,25,3,1.6
6778-YSNIH,0,1,0,2,1,3,1,59.0,0,16,0,1.5
0388-EOPEX,0,1,1,2,0,3,1,74.4,1,29,4,1.0
5756-OZRIO,1,0,1,61,1,2,2,64.05,0,23,4,3.5
6579-JPICP,1,1,0,1,2,0,1,20.4,0,23,1,2.4
8205-OTCHB,1,1,0,22,1,1,2,43.75,1,9,1,1.4
4134-BSXLX,1,1,1,28,1,4,1,60.9,0,29,3,2.3
0505-SPOOW,0,1,1,70,2,0,0,19.8,0,17,1,1.7
6235-VDHOM,0,0,0,5,1,3,1,28.45,1,18,3,4.8
7783-YKGDV,0,1,0,12,0,2,1,99.7,1,21,1,2.3
4374-YMUSQ,1,1,0,34,0,4,2,116.25,0,8,3,2.3
4513-CXYIX,0,0,1,71,0,3,0,80.7,0,25,1,4.4
3957-HHLMR,0,1,1,70,1,1,2,65.2,0,3,2,3.6
7803-XOCCZ,0,1,1,52,0,5,1,84.05,0,14,3,3.8
5736-YEJAX,1,1,0,69,1,4,0,79.45,0,20,2,3.5
5609-CEBID,0,0,0,20,0,2,1,94.1,1,18,2,4.8
8981-FJGLA,1,1,0,11,0,1,1,78.0,0,14,2,1.8
7218-HKQFK,1,1,1,2,0,4,1,94.2,1,22,2,5.0
4636-QRJKY,0,1,1,6,0,5,1,80.5,1,15,0,4.3
1135-LMECX,0,1,0,1,2,0,1,19.85,0,10,4,3.4
4332-MUOEZ,1,0,1,20,0,4,2,94.3,0,29,0,3.6
8535-SFUTN,1,1,0,61,0,2,1,106.45,0,28,1,3.6
5956-VKDTT,0,0,1,5,0,1,1,74.35,1,24,1,1.2
8677-HDZEE,0,1,0,56,0,5,1,105.45,0,3,4,1.9
2475-MROZF,1,1,0,30,0,5,1,95.0,0,28,4,4.8
9412-GHEEC,1,1,0,40,0,4,1,104.8,1,23,4,3.1
3482-ABPKK,0,1,0,28,1,5,2,54.3,0,9,2,2.5
6705-LXORM,0,0,1,5,0,3,1,70.05,0,17,0,4.0
0257-ZESQC,0,0,1,27,0,2,1,75.2,1,24,1,3.1
7531-GQHME,1,1,0,12,2,0,1,20.05,0,15,0,1.1
5174-ITUMV,1,1,1,67,0,3,2,105.4,0,15,0,3.9
4109-CYRBD,1,0,1,29,1,3,1,51.6,0,30,0,3.9
0913-XWSCN,1,1,1,55,0,1,1,85.5,0,11,4,1.7
6825-UYPFK,0,1,0,23,0,3,1,75.6,1,26,4,4.8
8397-MVTAZ,1,1,1,34,0,1,1,100.05,1,17,1,1.9
0750-EBAIU,1,1,0,52,0,2,2,91.25,0,6,1,2.8
8606-CIQUL,1,0,1,72,0,4,0,115.75,0,15,1,1.5
3571-DPYUH,1,1,1,58,0,5,2,94.7,0,29,0,3.4
7601-GNDYK,1,1,1,35,2,0,0,19.6,0,14,4,2.5
0356-OBMAC,0,0,0,56,0,5,0,99.9,0,7,2,2.4
8067-NIOYM,0,1,1,24,2,0,0,21.1,0,9,0,4.3
1403-GYAFU,1,1,1,70,2,0,0,20.05,0,10,3,1.0
4234-XTNEA,1,1,0,2,0,3,1,79.95,0,7,0,4.2
1297-VQDRP,1,0,1,68,0,4,2,107.15,0,11,4,3.3
9282-IZGQK,0,1,0,1,0,2,1,85.0,1,16,3,4.9
5348-CAGXB,1,1,0,12,0,2,1,89.55,0,28,0,3.4
0621-HJWXJ,0,1,1,63,0,2,1,81.55,0,14,4,1.2
5844-QVTAT,0,1,1,33,1,2,2,58.45,0,6,4,1.2
8905-IAZPF,0,1,1,69,0,1,2,95.65,0,22,2,4.5
5394-MEITZ,0,1,1,60,1,5,0,80.6,0,10,0,4.4
6859-QNXIQ,0,1,1,72,0,4,0,113.1,0,19,4,2.4
2782-LFZVW,0,1,0,11,1,3,1,58.95,0,10,1,3.5
2866-IKBTM,0,1,0,1,2,0,1,19.55,0,23,4,3.0
1342-JPNKI,1,1,0,10,0,3,1,86.05,1,29,2,4.9
2817-NTQDO,1,1,0,13,1,4,1,45.55,1,3,4,4.8
7129-AZJDE,1,1,1,34,0,1,2,78.95,0,22,0,4.9
6986-IJDHX,1,1,1,39,0,3,1,86.3,1,4,0,4.5
2560-PPCHE,0,1,0,65,0,5,2,105.05,0,6,3,4.6
4676-MQUEA,1,0,1,50,0,2,2,101.9,0,26,0,1.9
8138-EALND,1,1,0,15,2,0,1,19.75,0,23,3,4.3
3580-HYCSP,1,1,1,72,0,2,0,110.3,0,3,1,3.8
1352-HNSAW,0,1,1,72,0,5,0,115.6,0,9,2,4.9
2075-PUEPR,1,1,1,55,2,0,0,19.35,0,3,1,3.3
1982-FEBTD,0,1,1,23,2,0,0,25.6,0,11,3,1.3
5301-GAUUY,1,1,0,32,0,3,1,80.35,1,5,4,3.4
5791-KAJFD,0,1,1,56,1,2,2,68.75,0,14,4,3.7
2654-VBVPB,0,1,0,1,2,0,1,19.9,0,21,1,1.9
1154-HYWWO,1,1,0,38,1,5,2,70.6,0,17,4,2.6
2501-XWWTZ,1,1,0,11,0,3,1,70.2,0,24,3,3.4
3716-UVSPD,1,1,0,1,1,5,1,49.3,0,18,2,2.5
6815-ABQFQ,1,1,1,56,0,5,2,107.25,0,12,0,2.5
7343-EOBEU,1,1,1,3,2,0,1,23.6,0,24,3,1.5
3701-SFMUH,1,1,1,7,1,2,1,69.7,0,29,3,4.8
6103-LIANB,1,1,1,59,0,2,0,99.5,0,29,0,4.0
7319-VENRZ,1,1,0,7,1,5,1,64.3,0,8,0,1.0
5846-NEQVZ,1,1,1,71,1,5,0,70.85,0,19,2,4.1
6967-QIQRV,1,1,1,15,0,5,2,101.9,0,23,2,4.0
5781-RFZRP,1,1,1,71,1,5,0,73.5,0,30,2,1.0
0939-YAPAF,0,1,0,35,0,3,1,100.25,1,24,4,2.5
0308-IVGOK,0,1,0,11,1,4,2,40.4,0,26,3,3.4
7293-LSCDV,0,1,1,60,2,0,0,19.25,0,19,0,2.8
7025-WCBNE,1,0,0,47,1,4,0,59.6,0,23,3,4.1
5756-JYOJT,0,1,0,11,1,4,2,64.9,0,21,3,2.7
4710-FDUIZ,1,1,1,56,0,1,2,100.3,1,20,2,1.6
6030-REHUX,0,0,1,28,0,4,1,110.85,0,13,2,4.9
9548-LIGTA,1,1,1,61,1,5,0,81.05,0,26,3,2.0
5150-LJNSR,1,1,1,31,0,2,2,98.05,0,9,2,3.9
8270-RKSAP,1,1,0,9,0,2,1,70.5,0,12,4,1.6
6522-YRBXD,1,0,1,35,0,3,1,94.55,0,9,0,2.3
2640-LYMOV,1,1,0,2,2,0,1,19.65,0,7,3,2.8
1218-VKFPE,0,1,1,12,2,0,1,19.0,1,14,0,1.8
3627-FHKBK,0,1,0,1,0,2,1,75.3,1,18,4,2.8
2865-TCHJW,0,0,0,4,0,3,1,89.2,1,27,2,1.6
1423-BMPBQ,0,1,1,1,2,0,1,19.0,0,23,1,3.2
2393-DIVAI,0,1,0,3,2,0,1,20.0,0,20,4,3.7
5192-EBGOV,0,0,0,1,0,3,1,85.7,1,5,1,1.2
4568-KNYWR,1,1,0,52,1,2,0,63.25,0,22,0,4.5
8752-IMQOS,1,1,1,5,2,0,2,20.1,0,17,3,1.7
0742-LAFQK,1,1,1,72,0,1,0,99.15,0,7,2,1.9
0795-LAFGP,1,1,1,71,1,4,0,90.4,0,15,4,3.6
0619-OLYUR,1,1,1,72,0,4,0,111.9,0,21,2,2.9
5512-IDZEI,1,1,1,46,2,0,2,24.9,0,14,1,3.0
0459-SPZHJ,1,1,1,63,1,2,0,83.5,0,25,1,1.5
0215-BQKGS,1,1,0,30,0,1,1,84.3,0,23,3,4.2
9244-ZVAPM,1,1,0,1,1,3,1,45.6,0,7,1,3.5
0719-SYFRB,0,1,0,12,1,5,1,61.65,1,8,3,1.5
8208-EUMTE,1,1,0,16,1,4,0,54.85,0,9,4,2.5
5172-MIGPM,1,1,0,4,1,4,1,65.55,0,28,3,4.2
1710-RCXUS,1,1,1,51,0,2,2,90.35,0,12,1,3.3
0374-FIUCA,1,1,1,65,2,0,0,20.4,0,18,0,1.4
5839-SUYVZ,1,1,0,16,0,4,1,74.55,0,10,3,2.5
5173-ZXXXL,1,1,0,2,2,0,2,19.95,0,11,2,2.0
1096-ADRUX,0,1,1,66,0,1,2,74.25,0,29,0,3.1
2001-MCUUW,1,1,0,46,0,5,0,108.65,0,6,3,4.4
2731-GJRDG,0,1,0,32,0,4,2,109.55,0,23,2,2.7
4723-BEGSG,1,1,1,72,1,4,0,86.65,0,23,0,2.7
6516-NKQBO,1,1,1,38,1,4,0,81.0,0,10,3,4.6
8672-OAUPW,1,1,0,51,1,5,2,47.85,0,27,4,3.3
8207-DMRVL,1,1,1,72,0,5,0,114.55,0,9,2,3.3
3419-SNJJD,0,0,1,65,0,3,1,105.25,1,17,4,2.0
6543-CPZMK,1,1,1,9,1,1,1,29.95,1,23,1,3.4
4765-OXPPD,0,1,1,9,1,5,1,65.0,1,5,3,3.3
2804-ETQDK,1,1,0,66,2,0,0,20.55,0,19,3,2.6
6689-VRRTK,0,0,0,44,0,2,2,109.8,0,13,2,5.0
7138-GIRSH,1,1,0,50,1,5,0,69.5,0,11,3,4.5
9396-ZSFLL,0,1,0,15,1,2,1,48.85,0,7,1,4.0
6464-KEXXH,1,1,0,8,1,2,1,25.25,0,27,3,3.1
7134-MJPDY,0,0,0,66,0,5,2,102.85,0,12,0,2.8
5240-CAOYT,0,1,0,57,0,4,1,87.55,0,17,4,1.7
4059-IIEBK,0,1,0,7,0,3,1,78.55,0,30,1,2.2
4881-JVQOD,1,0,1,10,1,1,1,34.55,0,16,1,4.1
0516-UXRMT,0,1,0,62,0,1,2,92.05,0,6,4,2.8
4851-BQDNX,1,1,1,40,0,2,2,85.05,0,23,4,4.5
5148-HKFIR,0,1,0,20,2,0,0,19.7,0,22,1,1.6
1009-IRMNA,0,1,0,7,2,0,1,20.0,1,4,4,3.0
3003-CMDUU,0,1,1,25,0,5,1,95.15,0,14,2,3.6
5016-IBERQ,1,1,1,23,0,3,1,84.25,0,3,4,3.1
6797-UCJHZ,0,0,1,66,0,3,2,104.6,0,26,0,4.6
2469-DTSGX,0,0,0,72,0,4,0,111.65,0,22,0,5.0
4554-YGZIH,1,0,1,49,0,1,1,90.05,1,7,2,1.5
5099-BAILX,1,0,1,43,0,4,1,110.75,1,8,4,1.5
9931-KGHOA,0,1,1,46,1,2,1,55.0,0,26,0,1.5
1775-KWJKQ,1,1,1,72,1,4,0,89.85,0,13,3,3.7
7665-VIGUD,1,1,0,10,2,0,2,20.35,0,10,4,2.5
9411-TPQQV,0,1,0,40,1,5,2,54.55,0,9,2,3.9
7207-RMRDB,0,1,1,65,0,1,1,105.5,1,6,4,2.6
7954-MLBUN,1,1,0,31,0,4,0,99.45,0,8,1,3.5
2077-DDHJK,0,1,1,68,1,4,0,70.9,0,18,1,4.1
4913-EHYUI,1,0,1,56,0,1,2,104.55,1,22,0,3.2
0195-IESCP,1,1,1,10,0,2,1,85.25,1,17,1,3.2
9574-BOSMD,1,1,1,68,2,0,0,25.4,0,16,2,1.4
4580-TMHJU,0,1,1,43,1,2,1,56.15,1,25,0,2.6
0970-ETWGE,1,1,0,1,0,3,1,89.55,1,14,2,3.2
4908-XAXAY,0,0,0,49,0,3,2,89.85,0,14,2,2.8
8404-VLQFB,0,1,1,15,2,0,1,25.25,0,18,1,4.6
1626-ERCMM,1,0,1,20,0,3,1,94.55,1,17,1,4.6
0887-HJGAR,1,1,0,1,1,2,1,45.7,1,15,2,4.3
2391-IPLOP,1,1,1,50,1,4,2,69.65,0,13,1,2.5
5644-PDMZC,0,0,0,2,0,1,1,89.5,1,19,1,3.9
3509-GWQGF,1,0,0,24,0,3,1,70.0,0,23,1,2.6
9576-ANLXO,0,1,0,3,0,2,1,69.55,1,17,4,1.9
2024-BASKD,0,1,0,1,0,2,1,74.6,1,16,2,2.4
5845-BZZIB,1,1,1,35,2,0,0,20.1,0,12,3,1.3
1140-UKVZG,0,1,0,17,2,0,1,24.8,0,14,2,2.3
4160-AMJTL,0,0,0,8,2,0,1,19.65,1,18,0,2.8
5183-SNMJQ,1,1,0,10,0,4,1,95.1,0,17,1,4.8
8100-PNJMH,1,1,1,68,1,4,0,88.85,0,12,1,2.3
7838-LAZFO,1,1,1,45,1,1,2,78.8,0,6,3,4.6
4464-JCOLN,1,1,1,2,2,0,2,19.85,1,29,0,1.9
2085-JVGAD,1,1,1,37,2,0,1,20.35,0,25,4,1.8
5650-VDUDS,0,1,0,4,1,2,1,24.25,1,11,2,3.1
8095-WANWK,0,1,0,10,1,2,1,45.25,0,23,4,3.7
3030-ZKIWL,1,1,0,1,2,0,1,20.05,0,22,0,1.2
9565-FLVCG,1,1,1,65,1,3,0,69.55,0,11,3,1.9
8755-OGKNA,0,1,1,57,2,0,0,19.5,0,23,0,2.8
2800-VEQXM,0,1,0,3,0,3,1,74.75,0,27,3,2.3
7538-GWHML,0,1,0,2,0,3,1,69.65,1,26,4,3.9
5533-RJFTJ,1,1,0,49,1,3,1,30.2,0,22,4,3.0
3859-CVCET,0,1,0,4,1,3,1,45.65,1,13,0,1.6
0214-JHPFW,0,1,1,70,1,4,0,57.8,0,13,0,4.6
5642-MHDQT,0,1,1,53,2,0,2,19.85,0,9,1,2.2
3088-FVYWK,1,1,1,53,2,0,0,25.55,0,23,3,3.9
3276-HDUEG,0,1,0,1,0,3,1,75.05,1,12,1,4.1
9092-GDZKO,1,1,0,22,2,0,1,24.85,0,6,2,4.9
0823-HSCDJ,1,0,0,52,1,2,1,49.15,1,7,2,3.0
3729-OWRVL,1,0,0,65,0,4,0,110.35,0,7,0,3.5
2324-AALNO,0,1,0,48,2,0,2,24.55,0,13,4,2.3
0822-GAVAP,0,1,0,2,1,3,1,34.7,1,11,2,3.7
5760-IFJOZ,1,1,0,3,0,1,1,107.95,0,30,2,2.9
2826-UWHIS,1,1,1,45,0,1,1,81.4,0,18,1,2.8
1448-PWKYE,1,1,1,1,0,1,1,80.0,1,11,1,4.4
7501-IWUNG,0,1,1,61,1,4,0,73.8,0,24,2,1.2
4957-TREIR,1,1,0,3,1,4,1,64.4,0,6,0,4.5
7251-LJBQN,0,0,0,40,0,5,2,103.75,0,4,1,4.4
8040-MNRTF,0,1,0,1,0,1,1,71.1,0,16,2,3.0
1536-HBSWP,0,1,0,1,1,5,1,49.9,0,5,4,3.0
5313-FPXWG,1,1,0,51,2,0,2,24.6,0,20,1,2.4
0067-DKWBL,1,0,0,2,1,2,1,49.25,1,23,2,5.0
0946-FKYTX,1,1,0,52,1,3,2,30.1,0,8,3,1.4
5076-YVXCM,1,1,0,51,0,2,1,83.4,0,13,1,3.4
8262-COGGB,1,1,0,1,2,0,1,20.45,0,23,3,3.7
6663-JOCQO,1,1,1,31,1,5,2,75.25,0,20,1,4.7
9620-QJREV,1,1,0,47,2,0,2,20.55,0,14,1,4.1
2276-YDAVZ,0,1,0,3,0,1,1,75.1,1,7,3,3.6
2682-KEVRP,0,0,0,22,2,0,2,20.05,0,11,0,1.5
2480-JZOSN,0,1,1,1,2,0,1,20.65,0,22,2,2.5
0078-XZMHT,1,1,1,72,1,4,0,85.15,0,30,0,1.6
5896-NPFWW,1,1,1,3,1,3,1,50.15,1,28,0,4.5
9978-HYCIN,1,0,1,47,0,3,2,84.95,0,20,2,4.0
8338-QIUNR,1,1,1,72,1,4,0,66.5,0,21,4,4.0
1525-LNLOJ,1,1,1,66,1,3,0,63.3,0,5,0,3.6
9450-TRJUU,1,1,0,35,0,1,1,83.15,0,11,0,3.0
1766-GKNMI,1,1,0,29,0,2,1,84.9,0,6,0,1.6
6942-LBFDP,0,1,0,2,2,0,1,20.55,0,19,4,2.3
1456-TWCGB,1,1,0,4,1,1,1,49.25,0,19,1,1.5
7133-VBDCG,0,1,0,25,0,3,1,79.85,1,25,3,3.9
7596-ZYWBB,0,1,0,65,1,5,0,59.6,0,25,3,1.6
8329-UTMVM,1,0,0,27,0,5,2,104.65,0,4,4,3.8
3014-WJKSM,1,1,1,29,0,1,1,75.3,0,11,0,3.8
3347-YJZZE,1,1,1,29,1,2,1,80.1,0,11,3,2.8
1029-QFBEN,1,1,0,1,2,0,1,19.55,1,7,4,1.5
7929-DMBCV,0,1,1,20,0,5,1,81.0,0,17,2,2.3
9661-JALZV,0,1,0,58,2,0,0,24.7,0,17,3,2.3
5433-KYGHE,0,1,0,14,0,5,1,86.0,0,5,2,3.8
4312-KFRXN,1,1,1,72,2,0,0,25.4,0,21,0,1.5
5575-TPIZQ,1,1,0,46,0,2,1,89.15,0,30,3,4.3
0114-IGABW,0,1,1,71,1,4,0,58.25,0,5,4,4.0
9944-AEXBM,1,1,0,32,0,1,1,85.65,0,8,1,1.7
1853-ARAAQ,0,1,0,26,1,3,1,50.35,0,6,3,3.9
6952-OMNWB,1,0,1,68,0,3,1,80.35,0,26,3,3.7
4697-LUPSU,1,1,1,2,2,0,2,20.2,0,15,3,4.0
8434-VGEQQ,1,1,1,61,2,0,0,20.55,0,29,3,1.8
4952-YSOGZ,0,1,1,4,0,3,1,85.95,1,15,4,1.6
1589-AGTLK,1,1,0,3,1,2,1,45.35,1,29,4,1.9
5244-IRFIH,1,0,1,33,0,2,1,94.5,1,13,1,2.5
6549-YMFAW,1,0,1,9,2,0,1,21.25,0,7,4,4.2
4950-HKQTE,0,1,0,22,2,0,0,26.25,0,3,4,4.0
6786-OBWQR,0,1,1,5,0,3,1,80.85,0,11,0,4.7
2684-EIWEO,0,0,0,30,0,1,1,91.7,1,19,0,1.2
2753-JMMCV,1,1,0,65,1,5,0,74.2,0,24,2,1.0
6439-GTPCA,0,1,0,45,0,4,1,87.25,1,3,1,3.8
6621-YOBKI,1,1,0,5,2,0,1,20.35,0,5,0,2.1
1216-JWVUX,1,1,1,25,0,2,1,75.5,0,17,1,2.3
7564-GHCVB,0,1,1,72,0,2,0,79.05,0,28,1,3.2
1173-NOEYG,0,1,1,27,0,3,1,90.15,0,23,3,1.4
7595-EHCDL,1,1,1,32,1,3,1,50.6,0,28,1,3.6
6647-ZEDXT,0,1,0,30,0,5,2,110.45,0,25,3,2.3
2521-NPUZR,1,1,1,70,0,4,0,101.0,0,12,2,3.5
1307-TVUFB,1,0,0,42,0,2,1,79.35,0,10,2,4.3
7503-MIOGA,0,0,1,72,1,5,0,89.85,0,14,2,1.7
4381-MHQDC,0,1,0,47,1,4,0,65.0,0,27,3,4.7
6923-JHPMP,0,1,0,2,0,3,1,80.45,0,24,3,3.1
5138-WVKYJ,1,1,0,10,0,2,1,98.55,1,17,2,4.7
4018-PPNDW,0,1,1,61,2,0,0,24.1,0,29,3,1.8
1635-FJFCC,0,1,0,5,1,1,1,44.05,0,11,4,3.4
2499-AJYUA,0,0,1,72,0,5,0,110.8,0,26,4,2.6
